label,message,processed_message,token_count
0,Am only searching for good dual sim mobile pa.,"['searching', 'good', 'dual', 'sim', 'mobile', 'pa']",6
0,Play w computer? Aiyah i tok 2 u lor?,"['play', 'w', 'computer', 'aiyah', 'tok', 'u', 'lor']",7
0,Ya even those cookies have jelly on them,"['ya', 'even', 'cooky', 'jelly']",4
0,Wife.how she knew the time of murder exactly,"['knew', 'time', 'murder', 'exactly']",4
1,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate","['congratulation', 'thanks', 'good', 'friend', 'u', 'xmas', 'prize', 'claim', 'easy', 'call', 'per', 'minute']",12
1,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.","['ur', 'chance', 'win', 'cash', 'every', 'wk', 'txt', 'action', 'c', 'custcare']",10
0,What time should I tell my friend to be around?,"['time', 'tell', 'friend', 'around']",4
0,I cant pick the phone right now. Pls send a message,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",7
0,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),"['boy', 'love', 'u', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'u', 'kano']",25
0,Can you just come in for a sec? There's somebody here I want you to see,"['come', 'sec', 'somebody', 'want', 'see']",5
1,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text","['hi', 'babe', 'chloe', 'r', 'u', 'smashed', 'saturday', 'night', 'great', 'weekend', 'u', 'missing', 'sp', 'text', 'stop', 'stop']",16
0,Thinking of u ;) x,"['thinking', 'u', 'x']",3
0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,"['lt', 'gt', 'buck', 'bank', 'fee', 'fixed', 'better', 'call', 'bank', 'find']",10
0,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.","['send', 'ur', 'birthdate', 'month', 'year', 'tel', 'u', 'ur', 'life', 'partner', 'name', 'method', 'calculation', 'reply', 'must']",15
0,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*","['good', 'morning', 'love', 'go', 'sleep', 'wish', 'great', 'day', 'full', 'feeling', 'better', 'opportunity', 'last', 'thought', 'babe', 'love', 'kiss']",17
1,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,"['urgent', 'ur', 'guaranteed', 'award', 'still', 'unclaimed', 'call', 'claimcode']",8
1,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","['well', 'done', 'costa', 'del', 'sol', 'holiday', 'await', 'collection', 'call', 'toclaim', 'sae', 'tc', 'stockport']",13
0,i want to grasp your pretty booty :),"['want', 'grasp', 'pretty', 'booty']",4
0,Am i that much dirty fellow?,"['much', 'dirty', 'fellow']",3
0,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,"['okay', 'lor', 'still', 'let', 'u', 'go', 'ah', 'coz', 'know', 'later', 'drop', 'card', 'box', 'right']",14
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '","['sea', 'lay', 'rock', 'rock', 'envelope', 'envelope', 'paper', 'paper', 'word']",9
0,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,"['esplanade', 'ü', 'mind', 'giving', 'lift', 'co', 'got', 'car', 'today']",9
0,ARE YOU IN TOWN? THIS IS V. IMPORTANT,"['town', 'important']",2
0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,"['hope', 'settled', 'new', 'school', 'year', 'wishin', 'day']",7
0,Will be out of class in a few hours. Sorry,"['class', 'hour', 'sorry']",3
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,"['great', 'new', 'offer', 'double', 'min', 'double', 'txt', 'best', 'orange', 'tariff', 'get', 'latest', 'camera', 'phone', 'free', 'call', 'free', 'c']",18
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,"['telling', 'coulda', 'real', 'valentine', 'u', 'never', 'pick', 'nothing']",8
1,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,"['free', 'entry', 'weekly', 'competition', 'text', 'word', 'win', 'c']",8
0,Oooh bed ridden ey? What are YOU thinking of?,"['oooh', 'bed', 'ridden', 'ey', 'thinking']",5
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,"['carlos', 'taking', 'sweet', 'time', 'usual', 'let', 'know', 'patty', 'smoke', 'tell', 'haul', 'as']",12
0,Bognor it is! Should be splendid at this time of year.,"['bognor', 'splendid', 'time', 'year']",4
0,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.","['hey', 'kate', 'hope', 'ur', 'ok', 'give', 'u', 'buz', 'wedlunch', 'go', 'outsomewhere', 'adrink', 'town', 'cud', 'go', 'bit', 'ppl', 'fromwrk', 'bthere', 'love', 'petexxx']",21
0,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,"['thanks', 'honey', 'still', 'heard', 'anything', 'leave', 'bit', 'longer', 'crowd', 'try', 'later', 'great', 'advice', 'thanks', 'hope', 'cardiff', 'still']",17
0,Are you ok. What happen to behave like this,"['happen', 'behave', 'like']",3
0,If you don't respond imma assume you're still asleep and imma start calling n shit,"['respond', 'imma', 'assume', 'still', 'asleep', 'imma', 'start', 'calling', 'n', 'shit']",10
0,Why i come in between you people,"['come', 'people']",2
1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription","['u', 'win', 'music', 'gift', 'voucher', 'every', 'week', 'starting', 'txt', 'word', 'draw', 'tscs', 'skillgame']",13
0,Ü come lt 25 n pass to me lar,"['ü', 'come', 'lt', 'n', 'pas', 'lar']",6
0,Great comedy..cant stop laughing da:),"['great', 'comedy', 'cant', 'stop', 'laughing', 'da']",6
0,Was the actual exam harder than NBME,"['actual', 'exam', 'harder', 'nbme']",4
0,It is only yesterday true true.,"['yesterday', 'true', 'true']",3
0,Ding me on ya break fassyole! Blacko from londn,"['ding', 'ya', 'break', 'fassyole', 'blacko', 'londn']",6
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,"['sitting', 'mu', 'waiting', 'everyone', 'get', 'suite', 'take', 'shower']",8
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.","['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'please', 'go', 'http', 't', 'c', 'apply']",13
0,This is all just creepy and crazy to me.,"['creepy', 'crazy']",2
0,Where r e meeting tmr?,"['r', 'e', 'meeting', 'tmr']",4
0,I want to lick your pussy now...,"['want', 'lick', 'pussy']",3
0,U should have made an appointment,"['u', 'made', 'appointment']",3
1,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,"['enjoy', 'jamster', 'videosound', 'gold', 'club', 'credit', 'new', 'get', 'fun', 'help', 'call']",11
0,"Yeah that's what I thought, lemme know if anything's goin on later","['yeah', 'thought', 'lem', 'know', 'anything', 'goin', 'later']",7
1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,"['urgent', 'trying', 'contact', 'last', 'weekend', 'draw', 'show', 'prize', 'guaranteed', 'call', 'claim', 'code', 'valid']",13
0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,"['omg', 'one', 'thing', 'another', 'cat', 'worm', 'bad', 'day', 'end']",9
0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,"['ok', 'found', 'dis', 'pierre', 'cardin', 'one', 'look', 'normal', 'cost', 'sale']",10
0,I got your back! Do you have any dislikes in bed?,"['got', 'back', 'dislike', 'bed']",4
0,"K, I'll work something out","['k', 'work', 'something']",3
0,So what did the bank say about the money?,"['bank', 'say', 'money']",3
0,U buy newspapers already?,"['u', 'buy', 'newspaper', 'already']",4
0,Its a part of checking IQ,"['part', 'checking', 'iq']",3
0,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,"['hurry', 'home', 'u', 'big', 'butt', 'hang', 'last', 'caller', 'u', 'food', 'done', 'starving', 'ask', 'cooked']",14
1,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,"['save', 'money', 'wedding', 'lingerie', 'choose', 'superb', 'selection', 'national', 'delivery', 'brought', 'weddingfriend']",11
0,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,"['watching', 'lotr', 'w', 'si', 'dis', 'aft', 'u', 'wan', 'meet', 'dinner', 'nite']",11
0,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much","['hi', 'wlcome', 'back', 'wonder', 'got', 'eaten', 'lion', 'something', 'nothing', 'much']",10
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!","['congrats', 'year', 'special', 'cinema', 'pas', 'call', 'c', 'suprman', 'v', 'etc', 'free', 'dont', 'miss']",13
0,Captain is in our room:),"['captain', 'room']",2
0,K...k...yesterday i was in cbe .,"['k', 'k', 'yesterday', 'cbe']",4
0,Ok no prob...,"['ok', 'prob']",2
0,His bday real is in april .,"['bday', 'real', 'april']",3
0,Same. Wana plan a trip sometme then,"['wana', 'plan', 'trip', 'sometme']",4
0,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,"['babe', 'love', 'cover', 'face', 'kiss']",5
0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,"['tomorrow', 'going', 'theatre', 'come', 'wherever', 'u', 'call', 'tell', 'come', 'tomorrow']",10
0,* Will be september by then!,['september'],1
1,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,"['today', 'voda', 'number', 'ending', 'selected', 'receive', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rate', 'app']",15
0,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,"['cheer', 'lou', 'yeah', 'goodnite', 'shame', 'u', 'neva', 'came', 'c', 'ya', 'gailxx']",11
0,That seems unnecessarily affectionate,"['seems', 'unnecessarily', 'affectionate']",3
0,"Sorry, I'll call later","['sorry', 'call', 'later']",3
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,"['free', 'week', 'entry', 'textpod', 'chance', 'win', 'ipod', 'cash', 'every', 'wk', 'txt', 'pod', 't', 'c', 'custcare']",15
0,Its  &lt;#&gt; k here oh. Should i send home for sale.,"['lt', 'gt', 'k', 'oh', 'send', 'home', 'sale']",7
0,Pls go there today  &lt;#&gt; . I dont want any excuses,"['pls', 'go', 'today', 'lt', 'gt', 'dont', 'want', 'excuse']",8
0,Yup n her fren lor. I'm meeting my fren at 730.,"['yup', 'n', 'fren', 'lor', 'meeting', 'fren']",6
0,Need a coffee run tomo?Can't believe it's that time of week already,"['need', 'coffee', 'run', 'tomo', 'ca', 'believe', 'time', 'week', 'already']",9
0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,"['thanks', 'message', 'really', 'appreciate', 'sacrifice', 'sure', 'process', 'direct', 'pay', 'find', 'way', 'back', 'test', 'tomorrow', 'class', 'wonderful', 'day']",17
0,Thats cool. i liked your photos. You are very sexy!,"['thats', 'cool', 'liked', 'photo', 'sexy']",5
0,Thank u!,"['thank', 'u']",2
0,Will be office around 4 pm. Now i am going hospital.,"['office', 'around', 'pm', 'going', 'hospital']",5
0,"Haha awesome, I might need to take you up on that, what you doin tonight?","['haha', 'awesome', 'might', 'need', 'take', 'doin', 'tonight']",7
0,No probably  &lt;#&gt; %.,"['probably', 'lt', 'gt']",3
0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,"['miss', 'call', 'miss', 'call', 'khelate', 'kintu', 'opponenter', 'miss', 'call', 'dhorte', 'lage', 'thats', 'rule', 'one', 'great', 'phone', 'receiving', 'quality', 'win']",19
0,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,"['alright', 'thanks', 'advice', 'enjoy', 'night', 'try', 'get', 'sleep']",8
0,Are u awake? Is there snow there?,"['u', 'awake', 'snow']",3
0,I will be outside office take all from there,"['outside', 'office', 'take']",3
0,No i am not having not any movies in my laptop,"['movie', 'laptop']",2
1,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.","['ur', 'chance', 'win', 'cash', 'every', 'wk', 'txt', 'play', 'c', 'custcare']",10
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-","['know', 'taj', 'mahal', 'symbol', 'love', 'lesser', 'known', 'fact', 'mumtaz', 'shahjahan', 'wife', 'wife', 'shahjahan', 'killed', 'mumtaz', 'husband', 'marry', 'mumtaz', 'died', 'lt', 'gt', 'th', 'delivery', 'married', 'mumtaz', 'sister', 'question', 'arises', 'hell', 'love', 'great']",31
0,Yo we are watching a movie on netflix,"['yo', 'watching', 'movie', 'netflix']",4
0,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,"['look', 'back', 'building', 'coat', 'want', 'get', 'sick', 'hurry', 'home', 'wear', 'coat', 'gym']",12
0,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea","['hello', 'lover', 'go', 'new', 'job', 'happy', 'think', 'wake', 'slave', 'send', 'teasing', 'kiss', 'across', 'sea']",14
0,;-) ok. I feel like john lennon.,"['ok', 'feel', 'like', 'john', 'lennon']",5
0,Me fine..absolutly fine,"['fine', 'absolutly', 'fine']",3
0,IM GONNA MISS U SO MUCH,"['im', 'gon', 'na', 'miss', 'u', 'much']",6
0,That's a shame! Maybe cld meet for few hrs tomo?,"['shame', 'maybe', 'cld', 'meet', 'hr', 'tomo']",6
0,Ü still got lessons?  Ü in sch?,"['ü', 'still', 'got', 'lesson', 'ü', 'sch']",6
0,I wont get concentration dear you know you are my mind and everything :-),"['wont', 'get', 'concentration', 'dear', 'know', 'mind', 'everything']",7
0,No da..today also i forgot..,"['da', 'today', 'also', 'forgot']",4
0,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,"['drama', 'enough', 'family', 'struggling', 'hot', 'sun', 'strange', 'reason', 'ego', 'going', 'invited', 'actually', 'necessity', 'serious', 'reppurcussions']",15
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore","['put', 'party', 'day', 'week', 'study', 'lightly', 'think', 'need', 'draw', 'custom', 'checkboxes', 'know', 'hardcore']",13
0,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ","['way', 'transport', 'less', 'problematic', 'sat', 'night', 'way', 'u', 'want', 'ask', 'n', 'join', 'bday', 'feel', 'free', 'need', 'know', 'definite', 'no', 'booking', 'fri']",21
0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.","['tell', 'shola', 'please', 'go', 'college', 'medicine', 'visit', 'academic', 'department', 'tell', 'academic', 'secretary', 'current', 'situation', 'ask', 'transfer', 'ask', 'someone', 'check', 'sagamu', 'thing', 'lautech', 'vital', 'completes', 'medical', 'education', 'nigeria', 'less', 'expensive', 'much', 'less', 'expensive', 'unless', 'getting', 'citizen', 'rate', 'new', 'zealand']",38
0,"Vikky, come around  &lt;TIME&gt; ..","['vikky', 'come', 'around', 'lt', 'time', 'gt']",6
0,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,"['fwiw', 'reason', 'around', 'time', 'smoke', 'gas', 'afford', 'around', 'someone', 'tell', 'apparently', 'happens', 'somebody', 'want', 'light']",15
0,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,"['valentine', 'game', 'send', 'dis', 'msg', 'ur', 'friend', 'answer', 'r', 'someone', 'really', 'love', 'colour', 'suit', 'best']",15
1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,"['nokia', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'nok', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', 'reply', 'hl']",17
0,Am slow in using biola's fne,"['slow', 'using', 'biola', 'fne']",4
0,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,"['good', 'morning', 'repair', 'shop', 'reason', 'hour']",6
0,K and you're sure I don't have to have consent forms to do it :V,"['k', 'sure', 'consent', 'form', 'v']",5
0,Waiting for your call.,"['waiting', 'call']",2
0,If I die I want u to have all my stuffs.,"['die', 'want', 'u', 'stuff']",4
0,O we cant see if we can join denis and mina? Or does denis want alone time,"['cant', 'see', 'join', 'denis', 'mina', 'denis', 'want', 'alone', 'time']",9
0,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else","['k', 'fyi', 'back', 'parent', 'place', 'south', 'tampa', 'might', 'need', 'deal', 'somewhere', 'else']",12
1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.","['welcome', 'select', 'service', 'added', 'benefit', 'call', 'specially', 'trained', 'advisor', 'free', 'mobile', 'dialling']",12
0,I love to wine and dine my lady!,"['love', 'wine', 'dine', 'lady']",4
0,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,"['waiting', 'tv', 'show', 'start', 'lor', 'u', 'leh', 'still', 'busy', 'ur', 'report']",11
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,"['summer', 'finally', 'fancy', 'chat', 'flirt', 'sexy', 'single', 'yr', 'area', 'get', 'matched', 'reply', 'summer', 'free', 'join', 'optout', 'txt', 'stop']",18
0,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits","['fun', 'fact', 'although', 'would', 'think', 'armand', 'would', 'eventually', 'build', 'tolerance', 'shit', 'considering', 'much', 'smoke', 'get', 'fucked', 'like', 'hit']",18
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...","['although', 'told', 'u', 'dat', 'baig', 'face', 'watch', 'really', 'like', 'e', 'watch', 'u', 'gave', 'co', 'fr', 'thanx', 'everything', 'dat', 'u', 'done', 'today', 'touched']",22
0,So how many days since then?,"['many', 'day', 'since']",3
0,"Like  &lt;#&gt; , same question","['like', 'lt', 'gt', 'question']",4
0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!","['hello', 'hello', 'hi', 'lou', 'sorry', 'took', 'long', 'left', 'mobile', 'friend', 'lancaster', 'got', 'bak', 'neway', 'im', 'sorry', 'make', 'ur', 'hun']",19
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,"['call', 'germany', 'penny', 'per', 'minute', 'call', 'fixed', 'line', 'via', 'access', 'number', 'prepayment', 'direct', 'access']",14
0,WOT U WANNA DO THEN MISSY?,"['wot', 'u', 'wan', 'na', 'missy']",5
0,I will come tomorrow di,"['come', 'tomorrow', 'di']",3
1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,"['forwarded', 'hi', 'mailbox', 'messaging', 'sm', 'alert', 'message', 'match', 'please', 'call', 'back', 'retrieve', 'message', 'match']",14
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,"['dont', 'think', 'need', 'yellow', 'card', 'uk', 'travel', 'ask', 'someone', 'gone', 'lt', 'gt', 'buck']",13
0,Then wat r u doing now? Busy wif work?,"['wat', 'r', 'u', 'busy', 'wif', 'work']",6
0,Its ok my arm is feeling weak cuz i got a shot so we can go another time,"['ok', 'arm', 'feeling', 'weak', 'cuz', 'got', 'shot', 'go', 'another', 'time']",10
0,Uhhhhrmm isnt having tb test bad when youre sick,"['uhhhhrmm', 'isnt', 'tb', 'test', 'bad', 'youre', 'sick']",7
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,"['private', 'account', 'statement', 'show', 'point', 'call', 'identifier', 'code', 'expires']",9
0,U dun say so early hor... U c already then say...,"['u', 'dun', 'say', 'early', 'hor', 'u', 'c', 'already', 'say']",9
1,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary","['shop', 'till', 'u', 'drop', 'either', 'cash', 'travel', 'voucher', 'call', 'ntt', 'po', 'box', 'fixedline', 'cost', 'mobile', 'vary']",16
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT","['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feel', 'light', 'someone', 'feel', 'heavy', 'someone', 'leaf', 'good', 'night']",15
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ","['hi', 'hope', 'u', 'r', 'ok', 'said', 'would', 'text', 'u', 'seen', 'let', 'gently', 'please']",13
0,"Geeeee ... Your internet is really bad today, eh ?","['geeeee', 'internet', 'really', 'bad', 'today', 'eh']",6
0,That's cause your old. I live to be high.,"['cause', 'old', 'live', 'high']",4
1,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,"['specially', 'selected', 'receive', 'pound', 'award', 'call', 'line', 'close', 'cost', 'c', 'apply', 'ag', 'promo']",13
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.","['plz', 'note', 'anyone', 'calling', 'mobile', 'amp', 'asks', 'u', 'type', 'lt', 'gt', 'lt', 'gt', 'disconnect', 'call', 'coz', 'iz', 'attempt', 'make', 'use', 'sim', 'card', 'itz', 'confirmd', 'nokia', 'n', 'motorola', 'n', 'verified', 'cnn', 'ibn']",31
0,Nope... Think i will go for it on monday... Sorry i replied so late,"['nope', 'think', 'go', 'monday', 'sorry', 'replied', 'late']",7
0,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,"['ok', 'waliking', 'ard', 'u', 'wan', 'buy', 'anything', 'go', 'ur', 'house']",10
0,How is your schedule next week? I am out of town this weekend.,"['schedule', 'next', 'week', 'town', 'weekend']",5
0,"Nah, I'm a perpetual DD","['nah', 'perpetual', 'dd']",3
0,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,"['goodo', 'yes', 'must', 'speak', 'friday', 'ratio', 'tortilla', 'needed']",8
0,Ok i vl..do u know i got adsense approved..,"['ok', 'vl', 'u', 'know', 'got', 'adsense', 'approved']",7
0,Huh y lei...,"['huh', 'lei']",2
0,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.,"['ey', 'calm', 'downon', 'theacusations', 'itxt', 'u', 'co', 'iwana', 'know', 'wotu', 'r', 'doin', 'haventcn', 'u', 'age', 'ring', 'ur', 'nething', 'j', 'xxx']",20
0,I'm okay. Chasing the dream. What's good. What are you doing next.,"['okay', 'chasing', 'dream', 'good', 'next']",5
0,Yes i will be there. Glad you made it.,"['yes', 'glad', 'made']",3
0,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.","['true', 'passable', 'get', 'high', 'score', 'apply', 'phd', 'get', 'salary', 'make', 'life', 'easier']",12
0,What Today-sunday..sunday is holiday..so no work..,"['sunday', 'holiday', 'work']",3
0,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)","['wn', 'u', 'r', 'hurt', 'prsn', 'close', 'u', 'fight', 'wit', 'dem', 'coz', 'somtimes', 'dis', 'fight', 'save', 'relation', 'bt', 'quiet', 'leaf', 'nothin', 'relation', 'gud']",22
0,Oh k :)why you got job then whats up?,"['oh', 'k', 'got', 'job', 'whats']",5
0,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,"['yoyyooo', 'u', 'know', 'change', 'permission', 'drive', 'mac', 'usb', 'flash', 'drive']",10
0,I'm at work. Please call,"['work', 'please', 'call']",3
0,Oh for fuck's sake she's in like tallahassee,"['oh', 'fuck', 'sake', 'like', 'tallahassee']",5
0,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,"['driving', 'raining', 'get', 'caught', 'e', 'mrt', 'station', 'lor']",8
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,"['want', 'new', 'nokia', 'colour', 'phone', 'delivered', 'tomorrow', 'free', 'minute', 'mobile', 'free', 'text', 'free', 'camcorder', 'reply', 'call']",16
0,How are you. Its been ages. How's abj,"['age', 'abj']",2
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,"['free', 'entry', 'wkly', 'comp', 'win', 'fa', 'cup', 'final', 'tkts', 'may', 'text', 'fa', 'receive', 'entry', 'question', 'std', 'txt', 'rate', 'c', 'apply']",20
0,Change windows logoff sound..,"['change', 'window', 'logoff', 'sound']",4
